DATA;ANO;MES;DIA;DIA-SEMANA;HORA; QTDE CURSOS PRESENCIAIS NA ULTIMA HORA;FERIADO/RECESSO;FERIAS;COVID
05/01/2019 23:00;2019;1;5;5;23;0;0;1;0
06/01/2019 00:00;2019;1;6;6;0;0;0;1;0
06/01/2019 01:00;2019;1;6;6;1;0;0;1;0
06/01/2019 02:00;2019;1;6;6;2;0;0;1;0
06/01/2019 03:00;2019;1;6;6;3;0;0;1;0
06/01/2019 04:00;2019;1;6;6;4;0;0;1;0
06/01/2019 05:00;2019;1;6;6;5;0;0;1;0
06/01/2019 06:00;2019;1;6;6;6;0;0;1;0
06/01/2019 07:00;2019;1;6;6;7;0;0;1;0
06/01/2019 08:00;2019;1;6;6;8;0;0;1;0
06/01/2019 09:00;2019;1;6;6;9;0;0;1;0
06/01/2019 10:00;2019;1;6;6;10;0;0;1;0
06/01/2019 11:00;2019;1;6;6;11;0;0;1;0
06/01/2019 12:00;2019;1;6;6;12;0;0;1;0
06/01/2019 13:00;2019;1;6;6;13;0;0;1;0
06/01/2019 14:00;2019;1;6;6;14;0;0;1;0
06/01/2019 15:00;2019;1;6;6;15;0;0;1;0
06/01/2019 16:00;2019;1;6;6;16;0;0;1;0
06/01/2019 17:00;2019;1;6;6;17;0;0;1;0
06/01/2019 18:00;2019;1;6;6;18;0;0;1;0
06/01/2019 19:00;2019;1;6;6;19;0;0;1;0
06/01/2019 20:00;2019;1;6;6;20;0;0;1;0
06/01/2019 21:00;2019;1;6;6;21;0;0;1;0
06/01/2019 22:00;2019;1;6;6;22;0;0;1;0
06/01/2019 23:00;2019;1;6;6;23;0;0;1;0
07/01/2019 00:00;2019;1;7;0;0;0;0;1;0
07/01/2019 01:00;2019;1;7;0;1;0;0;1;0
07/01/2019 02:00;2019;1;7;0;2;0;0;1;0
07/01/2019 03:00;2019;1;7;0;3;0;0;1;0
07/01/2019 04:00;2019;1;7;0;4;0;0;1;0
07/01/2019 05:00;2019;1;7;0;5;0;0;1;0
07/01/2019 06:00;2019;1;7;0;6;0;0;1;0
07/01/2019 07:00;2019;1;7;0;7;0;0;1;0
07/01/2019 08:00;2019;1;7;0;8;0;0;1;0
07/01/2019 09:00;2019;1;7;0;9;0;0;1;0
07/01/2019 10:00;2019;1;7;0;10;0;0;1;0
07/01/2019 11:00;2019;1;7;0;11;0;0;1;0
07/01/2019 12:00;2019;1;7;0;12;0;0;1;0
07/01/2019 13:00;2019;1;7;0;13;0;0;1;0
07/01/2019 14:00;2019;1;7;0;14;0;0;1;0
07/01/2019 15:00;2019;1;7;0;15;0;0;1;0
07/01/2019 16:00;2019;1;7;0;16;0;0;1;0
07/01/2019 17:00;2019;1;7;0;17;0;0;1;0
07/01/2019 18:00;2019;1;7;0;18;0;0;1;0
07/01/2019 19:00;2019;1;7;0;19;0;0;1;0
07/01/2019 20:00;2019;1;7;0;20;0;0;1;0
07/01/2019 21:00;2019;1;7;0;21;0;0;1;0
07/01/2019 22:00;2019;1;7;0;22;0;0;1;0
07/01/2019 23:00;2019;1;7;0;23;0;0;1;0
08/01/2019 00:00;2019;1;8;1;0;0;0;1;0
08/01/2019 01:00;2019;1;8;1;1;0;0;1;0
08/01/2019 02:00;2019;1;8;1;2;0;0;1;0
08/01/2019 03:00;2019;1;8;1;3;0;0;1;0
08/01/2019 04:00;2019;1;8;1;4;0;0;1;0
08/01/2019 05:00;2019;1;8;1;5;0;0;1;0
08/01/2019 06:00;2019;1;8;1;6;0;0;1;0
08/01/2019 07:00;2019;1;8;1;7;0;0;1;0
08/01/2019 08:00;2019;1;8;1;8;0;0;1;0
08/01/2019 09:00;2019;1;8;1;9;0;0;1;0
08/01/2019 10:00;2019;1;8;1;10;0;0;1;0
08/01/2019 11:00;2019;1;8;1;11;0;0;1;0
08/01/2019 12:00;2019;1;8;1;12;0;0;1;0
08/01/2019 13:00;2019;1;8;1;13;0;0;1;0
08/01/2019 14:00;2019;1;8;1;14;0;0;1;0
08/01/2019 15:00;2019;1;8;1;15;0;0;1;0
08/01/2019 16:00;2019;1;8;1;16;0;0;1;0
08/01/2019 17:00;2019;1;8;1;17;0;0;1;0
08/01/2019 18:00;2019;1;8;1;18;0;0;1;0
08/01/2019 19:00;2019;1;8;1;19;0;0;1;0
08/01/2019 20:00;2019;1;8;1;20;0;0;1;0
08/01/2019 21:00;2019;1;8;1;21;0;0;1;0
08/01/2019 22:00;2019;1;8;1;22;0;0;1;0
08/01/2019 23:00;2019;1;8;1;23;0;0;1;0
09/01/2019 00:00;2019;1;9;2;0;0;0;1;0
09/01/2019 01:00;2019;1;9;2;1;0;0;1;0
09/01/2019 02:00;2019;1;9;2;2;0;0;1;0
09/01/2019 03:00;2019;1;9;2;3;0;0;1;0
09/01/2019 04:00;2019;1;9;2;4;0;0;1;0
09/01/2019 05:00;2019;1;9;2;5;0;0;1;0
09/01/2019 06:00;2019;1;9;2;6;0;0;1;0
09/01/2019 07:00;2019;1;9;2;7;0;0;1;0
09/01/2019 08:00;2019;1;9;2;8;0;0;1;0
09/01/2019 09:00;2019;1;9;2;9;0;0;1;0
09/01/2019 10:00;2019;1;9;2;10;0;0;1;0
09/01/2019 11:00;2019;1;9;2;11;0;0;1;0
09/01/2019 12:00;2019;1;9;2;12;0;0;1;0
09/01/2019 13:00;2019;1;9;2;13;0;0;1;0
09/01/2019 14:00;2019;1;9;2;14;0;0;1;0
09/01/2019 15:00;2019;1;9;2;15;0;0;1;0
09/01/2019 16:00;2019;1;9;2;16;0;0;1;0
09/01/2019 17:00;2019;1;9;2;17;0;0;1;0
09/01/2019 18:00;2019;1;9;2;18;0;0;1;0
09/01/2019 19:00;2019;1;9;2;19;0;0;1;0
09/01/2019 20:00;2019;1;9;2;20;0;0;1;0
09/01/2019 21:00;2019;1;9;2;21;0;0;1;0
09/01/2019 22:00;2019;1;9;2;22;0;0;1;0
09/01/2019 23:00;2019;1;9;2;23;0;0;1;0
10/01/2019 00:00;2019;1;10;3;0;0;0;1;0
10/01/2019 01:00;2019;1;10;3;1;0;0;1;0
10/01/2019 02:00;2019;1;10;3;2;0;0;1;0
10/01/2019 03:00;2019;1;10;3;3;0;0;1;0
10/01/2019 04:00;2019;1;10;3;4;0;0;1;0
10/01/2019 05:00;2019;1;10;3;5;0;0;1;0
10/01/2019 06:00;2019;1;10;3;6;0;0;1;0
10/01/2019 07:00;2019;1;10;3;7;0;0;1;0
10/01/2019 08:00;2019;1;10;3;8;0;0;1;0
10/01/2019 09:00;2019;1;10;3;9;0;0;1;0
10/01/2019 10:00;2019;1;10;3;10;0;0;1;0
10/01/2019 11:00;2019;1;10;3;11;0;0;1;0
10/01/2019 12:00;2019;1;10;3;12;0;0;1;0
10/01/2019 13:00;2019;1;10;3;13;0;0;1;0
10/01/2019 14:00;2019;1;10;3;14;0;0;1;0
10/01/2019 15:00;2019;1;10;3;15;0;0;1;0
10/01/2019 16:00;2019;1;10;3;16;0;0;1;0
10/01/2019 17:00;2019;1;10;3;17;0;0;1;0
10/01/2019 18:00;2019;1;10;3;18;0;0;1;0
10/01/2019 19:00;2019;1;10;3;19;0;0;1;0
10/01/2019 20:00;2019;1;10;3;20;0;0;1;0
10/01/2019 21:00;2019;1;10;3;21;0;0;1;0
10/01/2019 22:00;2019;1;10;3;22;0;0;1;0
10/01/2019 23:00;2019;1;10;3;23;0;0;1;0
11/01/2019 00:00;2019;1;11;4;0;0;0;1;0
11/01/2019 01:00;2019;1;11;4;1;0;0;1;0
11/01/2019 02:00;2019;1;11;4;2;0;0;1;0
11/01/2019 03:00;2019;1;11;4;3;0;0;1;0
11/01/2019 04:00;2019;1;11;4;4;0;0;1;0
11/01/2019 05:00;2019;1;11;4;5;0;0;1;0
11/01/2019 06:00;2019;1;11;4;6;0;0;1;0
11/01/2019 07:00;2019;1;11;4;7;0;0;1;0
11/01/2019 08:00;2019;1;11;4;8;0;0;1;0
11/01/2019 09:00;2019;1;11;4;9;0;0;1;0
11/01/2019 10:00;2019;1;11;4;10;0;0;1;0
11/01/2019 11:00;2019;1;11;4;11;0;0;1;0
11/01/2019 12:00;2019;1;11;4;12;0;0;1;0
11/01/2019 13:00;2019;1;11;4;13;0;0;1;0
11/01/2019 14:00;2019;1;11;4;14;0;0;1;0
11/01/2019 15:00;2019;1;11;4;15;0;0;1;0
11/01/2019 16:00;2019;1;11;4;16;0;0;1;0
11/01/2019 17:00;2019;1;11;4;17;0;0;1;0
11/01/2019 18:00;2019;1;11;4;18;0;0;1;0
11/01/2019 19:00;2019;1;11;4;19;0;0;1;0
11/01/2019 20:00;2019;1;11;4;20;0;0;1;0
11/01/2019 21:00;2019;1;11;4;21;0;0;1;0
11/01/2019 22:00;2019;1;11;4;22;0;0;1;0
11/01/2019 23:00;2019;1;11;4;23;0;0;1;0
12/01/2019 00:00;2019;1;12;5;0;0;0;1;0
12/01/2019 01:00;2019;1;12;5;1;0;0;1;0
12/01/2019 02:00;2019;1;12;5;2;0;0;1;0
12/01/2019 03:00;2019;1;12;5;3;0;0;1;0
12/01/2019 04:00;2019;1;12;5;4;0;0;1;0
12/01/2019 05:00;2019;1;12;5;5;0;0;1;0
12/01/2019 06:00;2019;1;12;5;6;0;0;1;0
12/01/2019 07:00;2019;1;12;5;7;0;0;1;0
12/01/2019 08:00;2019;1;12;5;8;0;0;1;0
12/01/2019 09:00;2019;1;12;5;9;0;0;1;0
12/01/2019 10:00;2019;1;12;5;10;0;0;1;0
12/01/2019 11:00;2019;1;12;5;11;0;0;1;0
12/01/2019 12:00;2019;1;12;5;12;0;0;1;0
12/01/2019 13:00;2019;1;12;5;13;0;0;1;0
12/01/2019 14:00;2019;1;12;5;14;0;0;1;0
12/01/2019 15:00;2019;1;12;5;15;0;0;1;0
12/01/2019 16:00;2019;1;12;5;16;0;0;1;0
12/01/2019 17:00;2019;1;12;5;17;0;0;1;0
12/01/2019 18:00;2019;1;12;5;18;0;0;1;0
12/01/2019 19:00;2019;1;12;5;19;0;0;1;0
12/01/2019 20:00;2019;1;12;5;20;0;0;1;0
12/01/2019 21:00;2019;1;12;5;21;0;0;1;0
12/01/2019 22:00;2019;1;12;5;22;0;0;1;0
12/01/2019 23:00;2019;1;12;5;23;0;0;1;0
13/01/2019 00:00;2019;1;13;6;0;0;0;1;0
13/01/2019 01:00;2019;1;13;6;1;0;0;1;0
13/01/2019 02:00;2019;1;13;6;2;0;0;1;0
13/01/2019 03:00;2019;1;13;6;3;0;0;1;0
13/01/2019 04:00;2019;1;13;6;4;0;0;1;0
13/01/2019 05:00;2019;1;13;6;5;0;0;1;0
13/01/2019 06:00;2019;1;13;6;6;0;0;1;0
13/01/2019 07:00;2019;1;13;6;7;0;0;1;0
13/01/2019 08:00;2019;1;13;6;8;0;0;1;0
13/01/2019 09:00;2019;1;13;6;9;0;0;1;0
13/01/2019 10:00;2019;1;13;6;10;0;0;1;0
13/01/2019 11:00;2019;1;13;6;11;0;0;1;0
13/01/2019 12:00;2019;1;13;6;12;0;0;1;0
13/01/2019 13:00;2019;1;13;6;13;0;0;1;0
13/01/2019 14:00;2019;1;13;6;14;0;0;1;0
13/01/2019 15:00;2019;1;13;6;15;0;0;1;0
13/01/2019 16:00;2019;1;13;6;16;0;0;1;0
13/01/2019 17:00;2019;1;13;6;17;0;0;1;0
13/01/2019 18:00;2019;1;13;6;18;0;0;1;0
13/01/2019 19:00;2019;1;13;6;19;0;0;1;0
13/01/2019 20:00;2019;1;13;6;20;0;0;1;0
13/01/2019 21:00;2019;1;13;6;21;0;0;1;0
13/01/2019 22:00;2019;1;13;6;22;0;0;1;0
13/01/2019 23:00;2019;1;13;6;23;0;0;1;0
14/01/2019 00:00;2019;1;14;0;0;0;0;1;0
14/01/2019 01:00;2019;1;14;0;1;0;0;1;0
14/01/2019 02:00;2019;1;14;0;2;0;0;1;0
14/01/2019 03:00;2019;1;14;0;3;0;0;1;0
14/01/2019 04:00;2019;1;14;0;4;0;0;1;0
14/01/2019 05:00;2019;1;14;0;5;0;0;1;0
14/01/2019 06:00;2019;1;14;0;6;0;0;1;0
14/01/2019 07:00;2019;1;14;0;7;0;0;1;0
14/01/2019 08:00;2019;1;14;0;8;0;0;1;0
14/01/2019 09:00;2019;1;14;0;9;0;0;1;0
14/01/2019 10:00;2019;1;14;0;10;0;0;1;0
14/01/2019 11:00;2019;1;14;0;11;0;0;1;0
14/01/2019 12:00;2019;1;14;0;12;0;0;1;0
14/01/2019 13:00;2019;1;14;0;13;0;0;1;0
14/01/2019 14:00;2019;1;14;0;14;0;0;1;0
14/01/2019 15:00;2019;1;14;0;15;0;0;1;0
14/01/2019 16:00;2019;1;14;0;16;0;0;1;0
14/01/2019 17:00;2019;1;14;0;17;0;0;1;0
14/01/2019 18:00;2019;1;14;0;18;0;0;1;0
14/01/2019 19:00;2019;1;14;0;19;0;0;1;0
14/01/2019 20:00;2019;1;14;0;20;0;0;1;0
14/01/2019 21:00;2019;1;14;0;21;0;0;1;0
14/01/2019 22:00;2019;1;14;0;22;0;0;1;0
14/01/2019 23:00;2019;1;14;0;23;0;0;1;0
15/01/2019 00:00;2019;1;15;1;0;0;0;1;0
15/01/2019 01:00;2019;1;15;1;1;0;0;1;0
15/01/2019 02:00;2019;1;15;1;2;0;0;1;0
15/01/2019 03:00;2019;1;15;1;3;0;0;1;0
15/01/2019 04:00;2019;1;15;1;4;0;0;1;0
15/01/2019 05:00;2019;1;15;1;5;0;0;1;0
15/01/2019 06:00;2019;1;15;1;6;0;0;1;0
15/01/2019 07:00;2019;1;15;1;7;0;0;1;0
15/01/2019 08:00;2019;1;15;1;8;0;0;1;0
15/01/2019 09:00;2019;1;15;1;9;0;0;1;0
15/01/2019 10:00;2019;1;15;1;10;0;0;1;0
15/01/2019 11:00;2019;1;15;1;11;0;0;1;0
15/01/2019 12:00;2019;1;15;1;12;0;0;1;0
15/01/2019 13:00;2019;1;15;1;13;0;0;1;0
15/01/2019 14:00;2019;1;15;1;14;0;0;1;0
15/01/2019 15:00;2019;1;15;1;15;0;0;1;0
15/01/2019 16:00;2019;1;15;1;16;0;0;1;0
15/01/2019 17:00;2019;1;15;1;17;0;0;1;0
15/01/2019 18:00;2019;1;15;1;18;0;0;1;0
15/01/2019 19:00;2019;1;15;1;19;0;0;1;0
15/01/2019 20:00;2019;1;15;1;20;0;0;1;0
15/01/2019 21:00;2019;1;15;1;21;0;0;1;0
15/01/2019 22:00;2019;1;15;1;22;0;0;1;0
15/01/2019 23:00;2019;1;15;1;23;0;0;1;0
16/01/2019 00:00;2019;1;16;2;0;0;0;1;0
16/01/2019 01:00;2019;1;16;2;1;0;0;1;0
16/01/2019 02:00;2019;1;16;2;2;0;0;1;0
16/01/2019 03:00;2019;1;16;2;3;0;0;1;0
16/01/2019 04:00;2019;1;16;2;4;0;0;1;0
16/01/2019 05:00;2019;1;16;2;5;0;0;1;0
16/01/2019 06:00;2019;1;16;2;6;0;0;1;0
16/01/2019 07:00;2019;1;16;2;7;0;0;1;0
16/01/2019 08:00;2019;1;16;2;8;0;0;1;0
16/01/2019 09:00;2019;1;16;2;9;0;0;1;0
16/01/2019 10:00;2019;1;16;2;10;0;0;1;0
16/01/2019 11:00;2019;1;16;2;11;0;0;1;0
16/01/2019 12:00;2019;1;16;2;12;0;0;1;0
16/01/2019 13:00;2019;1;16;2;13;0;0;1;0
16/01/2019 14:00;2019;1;16;2;14;0;0;1;0
16/01/2019 15:00;2019;1;16;2;15;0;0;1;0
16/01/2019 16:00;2019;1;16;2;16;0;0;1;0
16/01/2019 17:00;2019;1;16;2;17;0;0;1;0
16/01/2019 18:00;2019;1;16;2;18;0;0;1;0
16/01/2019 19:00;2019;1;16;2;19;0;0;1;0
16/01/2019 20:00;2019;1;16;2;20;0;0;1;0
16/01/2019 21:00;2019;1;16;2;21;0;0;1;0
16/01/2019 22:00;2019;1;16;2;22;0;0;1;0
16/01/2019 23:00;2019;1;16;2;23;0;0;1;0
17/01/2019 00:00;2019;1;17;3;0;0;0;1;0
17/01/2019 01:00;2019;1;17;3;1;0;0;1;0
17/01/2019 02:00;2019;1;17;3;2;0;0;1;0
17/01/2019 03:00;2019;1;17;3;3;0;0;1;0
17/01/2019 04:00;2019;1;17;3;4;0;0;1;0
17/01/2019 05:00;2019;1;17;3;5;0;0;1;0
17/01/2019 06:00;2019;1;17;3;6;0;0;1;0
17/01/2019 07:00;2019;1;17;3;7;0;0;1;0
17/01/2019 08:00;2019;1;17;3;8;0;0;1;0
17/01/2019 09:00;2019;1;17;3;9;0;0;1;0
17/01/2019 10:00;2019;1;17;3;10;0;0;1;0
17/01/2019 11:00;2019;1;17;3;11;0;0;1;0
17/01/2019 12:00;2019;1;17;3;12;0;0;1;0
17/01/2019 13:00;2019;1;17;3;13;0;0;1;0
17/01/2019 14:00;2019;1;17;3;14;0;0;1;0
17/01/2019 15:00;2019;1;17;3;15;0;0;1;0
17/01/2019 16:00;2019;1;17;3;16;0;0;1;0
17/01/2019 17:00;2019;1;17;3;17;0;0;1;0
17/01/2019 18:00;2019;1;17;3;18;0;0;1;0
17/01/2019 19:00;2019;1;17;3;19;0;0;1;0
17/01/2019 20:00;2019;1;17;3;20;0;0;1;0
17/01/2019 21:00;2019;1;17;3;21;0;0;1;0
17/01/2019 22:00;2019;1;17;3;22;0;0;1;0
17/01/2019 23:00;2019;1;17;3;23;0;0;1;0
18/01/2019 00:00;2019;1;18;4;0;0;0;1;0
18/01/2019 01:00;2019;1;18;4;1;0;0;1;0
18/01/2019 02:00;2019;1;18;4;2;0;0;1;0
18/01/2019 03:00;2019;1;18;4;3;0;0;1;0
18/01/2019 04:00;2019;1;18;4;4;0;0;1;0
18/01/2019 05:00;2019;1;18;4;5;0;0;1;0
18/01/2019 06:00;2019;1;18;4;6;0;0;1;0
18/01/2019 07:00;2019;1;18;4;7;0;0;1;0
18/01/2019 08:00;2019;1;18;4;8;0;0;1;0
18/01/2019 09:00;2019;1;18;4;9;0;0;1;0
18/01/2019 10:00;2019;1;18;4;10;0;0;1;0
18/01/2019 11:00;2019;1;18;4;11;0;0;1;0
18/01/2019 12:00;2019;1;18;4;12;0;0;1;0
18/01/2019 13:00;2019;1;18;4;13;0;0;1;0
18/01/2019 14:00;2019;1;18;4;14;0;0;1;0
18/01/2019 15:00;2019;1;18;4;15;0;0;1;0
18/01/2019 16:00;2019;1;18;4;16;0;0;1;0
18/01/2019 17:00;2019;1;18;4;17;0;0;1;0
18/01/2019 18:00;2019;1;18;4;18;0;0;1;0
18/01/2019 19:00;2019;1;18;4;19;0;0;1;0
18/01/2019 20:00;2019;1;18;4;20;0;0;1;0
18/01/2019 21:00;2019;1;18;4;21;0;0;1;0
18/01/2019 22:00;2019;1;18;4;22;0;0;1;0
18/01/2019 23:00;2019;1;18;4;23;0;0;1;0
19/01/2019 00:00;2019;1;19;5;0;0;0;1;0
19/01/2019 01:00;2019;1;19;5;1;0;0;1;0
19/01/2019 02:00;2019;1;19;5;2;0;0;1;0
19/01/2019 03:00;2019;1;19;5;3;0;0;1;0
19/01/2019 04:00;2019;1;19;5;4;0;0;1;0
19/01/2019 05:00;2019;1;19;5;5;0;0;1;0
19/01/2019 06:00;2019;1;19;5;6;0;0;1;0
19/01/2019 07:00;2019;1;19;5;7;0;0;1;0
19/01/2019 08:00;2019;1;19;5;8;0;0;1;0
19/01/2019 09:00;2019;1;19;5;9;0;0;1;0
19/01/2019 10:00;2019;1;19;5;10;0;0;1;0
19/01/2019 11:00;2019;1;19;5;11;0;0;1;0
19/01/2019 12:00;2019;1;19;5;12;0;0;1;0
19/01/2019 13:00;2019;1;19;5;13;0;0;1;0
19/01/2019 14:00;2019;1;19;5;14;0;0;1;0
19/01/2019 15:00;2019;1;19;5;15;0;0;1;0
19/01/2019 16:00;2019;1;19;5;16;0;0;1;0
19/01/2019 17:00;2019;1;19;5;17;0;0;1;0
19/01/2019 18:00;2019;1;19;5;18;0;0;1;0
19/01/2019 19:00;2019;1;19;5;19;0;0;1;0
19/01/2019 20:00;2019;1;19;5;20;0;0;1;0
19/01/2019 21:00;2019;1;19;5;21;0;0;1;0
19/01/2019 22:00;2019;1;19;5;22;0;0;1;0
19/01/2019 23:00;2019;1;19;5;23;0;0;1;0
20/01/2019 00:00;2019;1;20;6;0;0;0;1;0
20/01/2019 01:00;2019;1;20;6;1;0;0;1;0
20/01/2019 02:00;2019;1;20;6;2;0;0;1;0
20/01/2019 03:00;2019;1;20;6;3;0;0;1;0
20/01/2019 04:00;2019;1;20;6;4;0;0;1;0
20/01/2019 05:00;2019;1;20;6;5;0;0;1;0
20/01/2019 06:00;2019;1;20;6;6;0;0;1;0
20/01/2019 07:00;2019;1;20;6;7;0;0;1;0
20/01/2019 08:00;2019;1;20;6;8;0;0;1;0
20/01/2019 09:00;2019;1;20;6;9;0;0;1;0
20/01/2019 10:00;2019;1;20;6;10;0;0;1;0
20/01/2019 11:00;2019;1;20;6;11;0;0;1;0
20/01/2019 12:00;2019;1;20;6;12;0;0;1;0
20/01/2019 13:00;2019;1;20;6;13;0;0;1;0
20/01/2019 14:00;2019;1;20;6;14;0;0;1;0
20/01/2019 15:00;2019;1;20;6;15;0;0;1;0
20/01/2019 16:00;2019;1;20;6;16;0;0;1;0
20/01/2019 17:00;2019;1;20;6;17;0;0;1;0
20/01/2019 18:00;2019;1;20;6;18;0;0;1;0
20/01/2019 19:00;2019;1;20;6;19;0;0;1;0
20/01/2019 20:00;2019;1;20;6;20;0;0;1;0
20/01/2019 21:00;2019;1;20;6;21;0;0;1;0
20/01/2019 22:00;2019;1;20;6;22;0;0;1;0
20/01/2019 23:00;2019;1;20;6;23;0;0;1;0
21/01/2019 00:00;2019;1;21;0;0;0;0;1;0
21/01/2019 01:00;2019;1;21;0;1;0;0;1;0
21/01/2019 02:00;2019;1;21;0;2;0;0;1;0
21/01/2019 03:00;2019;1;21;0;3;0;0;1;0
21/01/2019 04:00;2019;1;21;0;4;0;0;1;0
21/01/2019 05:00;2019;1;21;0;5;0;0;1;0
21/01/2019 06:00;2019;1;21;0;6;0;0;1;0
21/01/2019 07:00;2019;1;21;0;7;0;0;1;0
21/01/2019 08:00;2019;1;21;0;8;0;0;1;0
21/01/2019 09:00;2019;1;21;0;9;0;0;1;0
21/01/2019 10:00;2019;1;21;0;10;0;0;1;0
21/01/2019 11:00;2019;1;21;0;11;0;0;1;0
21/01/2019 12:00;2019;1;21;0;12;0;0;1;0
21/01/2019 13:00;2019;1;21;0;13;0;0;1;0
21/01/2019 14:00;2019;1;21;0;14;0;0;1;0
21/01/2019 15:00;2019;1;21;0;15;0;0;1;0
21/01/2019 16:00;2019;1;21;0;16;0;0;1;0
21/01/2019 17:00;2019;1;21;0;17;0;0;1;0
21/01/2019 18:00;2019;1;21;0;18;0;0;1;0
21/01/2019 19:00;2019;1;21;0;19;0;0;1;0
21/01/2019 20:00;2019;1;21;0;20;0;0;1;0
21/01/2019 21:00;2019;1;21;0;21;0;0;1;0
21/01/2019 22:00;2019;1;21;0;22;0;0;1;0
21/01/2019 23:00;2019;1;21;0;23;0;0;1;0
22/01/2019 00:00;2019;1;22;1;0;0;0;1;0
22/01/2019 01:00;2019;1;22;1;1;0;0;1;0
22/01/2019 02:00;2019;1;22;1;2;0;0;1;0
22/01/2019 03:00;2019;1;22;1;3;0;0;1;0
22/01/2019 04:00;2019;1;22;1;4;0;0;1;0
22/01/2019 05:00;2019;1;22;1;5;0;0;1;0
22/01/2019 06:00;2019;1;22;1;6;0;0;1;0
22/01/2019 07:00;2019;1;22;1;7;0;0;1;0
22/01/2019 08:00;2019;1;22;1;8;0;0;1;0
22/01/2019 09:00;2019;1;22;1;9;0;0;1;0
22/01/2019 10:00;2019;1;22;1;10;0;0;1;0
22/01/2019 11:00;2019;1;22;1;11;0;0;1;0
22/01/2019 12:00;2019;1;22;1;12;0;0;1;0
22/01/2019 13:00;2019;1;22;1;13;0;0;1;0
22/01/2019 14:00;2019;1;22;1;14;0;0;1;0
22/01/2019 15:00;2019;1;22;1;15;0;0;1;0
22/01/2019 16:00;2019;1;22;1;16;0;0;1;0
22/01/2019 17:00;2019;1;22;1;17;0;0;1;0
22/01/2019 18:00;2019;1;22;1;18;0;0;1;0
22/01/2019 19:00;2019;1;22;1;19;0;0;1;0
22/01/2019 20:00;2019;1;22;1;20;0;0;1;0
22/01/2019 21:00;2019;1;22;1;21;0;0;1;0
22/01/2019 22:00;2019;1;22;1;22;0;0;1;0
22/01/2019 23:00;2019;1;22;1;23;0;0;1;0
23/01/2019 00:00;2019;1;23;2;0;0;0;1;0
23/01/2019 01:00;2019;1;23;2;1;0;0;1;0
23/01/2019 02:00;2019;1;23;2;2;0;0;1;0
23/01/2019 03:00;2019;1;23;2;3;0;0;1;0
23/01/2019 04:00;2019;1;23;2;4;0;0;1;0
23/01/2019 05:00;2019;1;23;2;5;0;0;1;0
23/01/2019 06:00;2019;1;23;2;6;0;0;1;0
23/01/2019 07:00;2019;1;23;2;7;0;0;1;0
23/01/2019 08:00;2019;1;23;2;8;0;0;1;0
23/01/2019 09:00;2019;1;23;2;9;0;0;1;0
23/01/2019 10:00;2019;1;23;2;10;0;0;1;0
23/01/2019 11:00;2019;1;23;2;11;0;0;1;0
23/01/2019 12:00;2019;1;23;2;12;0;0;1;0
23/01/2019 13:00;2019;1;23;2;13;0;0;1;0
23/01/2019 14:00;2019;1;23;2;14;0;0;1;0
23/01/2019 15:00;2019;1;23;2;15;0;0;1;0
23/01/2019 16:00;2019;1;23;2;16;0;0;1;0
23/01/2019 17:00;2019;1;23;2;17;0;0;1;0
23/01/2019 18:00;2019;1;23;2;18;0;0;1;0
23/01/2019 19:00;2019;1;23;2;19;0;0;1;0
23/01/2019 20:00;2019;1;23;2;20;0;0;1;0
23/01/2019 21:00;2019;1;23;2;21;0;0;1;0
23/01/2019 22:00;2019;1;23;2;22;0;0;1;0
23/01/2019 23:00;2019;1;23;2;23;0;0;1;0
24/01/2019 00:00;2019;1;24;3;0;0;0;1;0
24/01/2019 01:00;2019;1;24;3;1;0;0;1;0
24/01/2019 02:00;2019;1;24;3;2;0;0;1;0
24/01/2019 03:00;2019;1;24;3;3;0;0;1;0
24/01/2019 04:00;2019;1;24;3;4;0;0;1;0
24/01/2019 05:00;2019;1;24;3;5;0;0;1;0
24/01/2019 06:00;2019;1;24;3;6;0;0;1;0
24/01/2019 07:00;2019;1;24;3;7;0;0;1;0
24/01/2019 08:00;2019;1;24;3;8;0;0;1;0
24/01/2019 09:00;2019;1;24;3;9;0;0;1;0
24/01/2019 10:00;2019;1;24;3;10;0;0;1;0
24/01/2019 11:00;2019;1;24;3;11;0;0;1;0
24/01/2019 12:00;2019;1;24;3;12;0;0;1;0
24/01/2019 13:00;2019;1;24;3;13;0;0;1;0
24/01/2019 14:00;2019;1;24;3;14;0;0;1;0
24/01/2019 15:00;2019;1;24;3;15;0;0;1;0
24/01/2019 16:00;2019;1;24;3;16;0;0;1;0
24/01/2019 17:00;2019;1;24;3;17;0;0;1;0
24/01/2019 18:00;2019;1;24;3;18;0;0;1;0
24/01/2019 19:00;2019;1;24;3;19;0;0;1;0
24/01/2019 20:00;2019;1;24;3;20;0;0;1;0
24/01/2019 21:00;2019;1;24;3;21;0;0;1;0
24/01/2019 22:00;2019;1;24;3;22;0;0;1;0
24/01/2019 23:00;2019;1;24;3;23;0;0;1;0
25/01/2019 00:00;2019;1;25;4;0;0;0;1;0
25/01/2019 01:00;2019;1;25;4;1;0;0;1;0
25/01/2019 02:00;2019;1;25;4;2;0;0;1;0
25/01/2019 03:00;2019;1;25;4;3;0;0;1;0
25/01/2019 04:00;2019;1;25;4;4;0;0;1;0
25/01/2019 05:00;2019;1;25;4;5;0;0;1;0
