Água 100Ind, 200Ger, - Com Clima;Água 200Ind, 500Ger, - Com Clima;Água 500Ind, 1000Ger, - Com Clima;Água 100Ind, 200Ger, - Sem Clima;Água 200Ind, 500Ger, - Sem Clima;Água 500Ind, 1000Ger, - Sem Clima
fitness (MSE)= 43533,67 - n_lags= 1 - kernel= poly - epsilon= 0,2230648353906295, C= 3148 - mutacao= True - tempo_execucao= 42,885117292404175;fitness (MSE)= 43573,33 - n_lags= 1 - kernel= poly - epsilon= 0,14718, C= 2659 - mutacao= False - tempo_execucao= 76,96554207801819;fitness (MSE)= 43566,58 - n_lags= 1 - kernel= poly - epsilon= 0,30244, C= 3222 - mutacao= True - tempo_execucao= 170,9773313999176;fitness (MSE)= 46284,33 - n_lags= 0 - kernel= poly - epsilon= 0,42212256162245776, C= 791 - mutacao= True - tempo_execucao= 39,045392751693726;fitness (MSE)= 45928,33 - n_lags= 0 - kernel= poly - epsilon= 0,33841921056667673, C= 91 - mutacao= True - tempo_execucao= 84,63264179229736;fitness (MSE)= 46158,0 - n_lags= 0 - kernel= poly - epsilon= 0,03507976666107696, C= 679 - mutacao= True - tempo_execucao= 183,0007963180542
fitness (MSE)= 43604,25 - n_lags= 1 - kernel= poly - epsilon= 0,13507, C= 2698 - mutacao= True - tempo_execucao= 33,82143950462341;fitness (MSE)= 43606,58 - n_lags= 1 - kernel= poly - epsilon= 0,49557923640151197, C= 3266 - mutacao= True - tempo_execucao= 77,78608989715576;fitness (MSE)= 43573,33 - n_lags= 1 - kernel= poly - epsilon= 0,14718, C= 2659 - mutacao= False - tempo_execucao= 174,6517264842987;fitness (MSE)= 47024,17 - n_lags= 0 - kernel= poly - epsilon= 0,00428, C= 1280 - mutacao= True - tempo_execucao= 37,643471479415894;fitness (MSE)= 46048,08 - n_lags= 0 - kernel= poly - epsilon= 0,5021204780231021, C= 88 - mutacao= True - tempo_execucao= 95,01608371734619;fitness (MSE)= 46184,92 - n_lags= 0 - kernel= poly - epsilon= 0,5710347919274297, C= 599 - mutacao= True - tempo_execucao= 178,61256766319275
fitness (MSE)= 43680,67 - n_lags= 1 - kernel= poly - epsilon= 0,2625423713479693, C= 2714 - mutacao= True - tempo_execucao= 39,776222229003906;fitness (MSE)= 46112,25 - n_lags= 1 - kernel= poly - epsilon= 0,60816, C= 2283 - mutacao= False - tempo_execucao= 79,79311728477478;fitness (MSE)= 43604,25 - n_lags= 1 - kernel= poly - epsilon= 0,023527651644312773, C= 2739 - mutacao= True - tempo_execucao= 179,78482675552368;fitness (MSE)= 48378,92 - n_lags= 0 - kernel= poly - epsilon= 0,64718, C= 2186 - mutacao= False - tempo_execucao= 40,557523250579834;fitness (MSE)= 46192,17 - n_lags= 0 - kernel= poly - epsilon= 0,79124, C= 754 - mutacao= False - tempo_execucao= 100,84657716751099;fitness (MSE)= 46232,08 - n_lags= 0 - kernel= poly - epsilon= 0,3235412793146176, C= 78 - mutacao= True - tempo_execucao= 180,1167230606079
fitness (MSE)= 44474,25 - n_lags= 1 - kernel= poly - epsilon= 0,14041, C= 2504 - mutacao= False - tempo_execucao= 34,197500228881836;fitness (MSE)= 47711,83 - n_lags= 1 - kernel= poly - epsilon= 0,7272685766241668, C= 1871 - mutacao= True - tempo_execucao= 84,62047815322876;fitness (MSE)= 43604,25 - n_lags= 1 - kernel= poly - epsilon= 0,14144, C= 2760 - mutacao= True - tempo_execucao= 179,86240029335022;fitness (MSE)= 51222,42 - n_lags= 1 - kernel= poly - epsilon= 0,13507, C= 2698 - mutacao= True - tempo_execucao= 39,84281253814697;fitness (MSE)= 46198,67 - n_lags= 0 - kernel= poly - epsilon= 0,12453031871026496, C= 622 - mutacao= True - tempo_execucao= 98,65157723426819;fitness (MSE)= 46268,5 - n_lags= 0 - kernel= poly - epsilon= 0,08351688478173419, C= 699 - mutacao= True - tempo_execucao= 177,73634958267212
